number,category,title,has_image,comment_count,date,view_count,link,board,content,image_count
938903,잡담,무신사 지그재그 쿠팡은 웃고있겠네...ㅋㅋ,False,9,25.05.21,1363,https://theqoo.net/beauty/3746643936?page=5643,beauty,ㅋㅋ,0
938863,잡담,지그재그가 낫다,False,3,25.05.21,798,https://theqoo.net/beauty/3746547238?page=5645,beauty,"얘넨 실내에서라도 했지 요아정도 주고...
그래서 올영 요거트월드 사먹는건줄 몰랐음",0
938646,잡담,지그재그 이니스프리 990원딜 구매했는데 재고 없어서 취소래,True,6,25.05.20,1009,https://theqoo.net/beauty/3745261570?page=5656,beauty,이건 뭔 경우지??,3
938645,잡담,직잭에서 18일에 12시 특가로 이니스프리 패치 산 덬들 있어??,False,1,25.05.20,282,https://theqoo.net/beauty/3745260582?page=5656,beauty,"재고 없다고 취소 될 거라는 문자 왔는데 이게 뭐지 ㅋㅋㅋㅋ
뭔 선착순을 재고도 확보 안 하고 한거야 얘네는",0
938458,잡담,어바웃톤 쿠션 무신사가 제일싸?,False,4,25.05.19,1035,https://theqoo.net/beauty/3744226507?page=5665,beauty,쿠폰 적용해서 15760 인데 살만할까?,0
938440,잡담,이렇게 샀는데 가격 어때.. 지그재그 못참았네,True,4,25.05.19,1462,https://theqoo.net/beauty/3744146672?page=5666,beauty,휴,1
938357,잡담,직잭 쓰고 진정 세럼 좋아하는 덬들 들어와봐(끝),False,6,25.05.19,749,https://theqoo.net/beauty/3743626527?page=5670,beauty,준비물 100원 체험딜이래,0
938322,잡담,무신사 쿠션 의외로 좋다;;,False,0,25.05.19,550,https://theqoo.net/beauty/3743417601?page=5672,beauty,"전에 행사때 무신사 쿠션 샀는데 쳐박해놨다가 어제 처음 써봤거거든
머리 커트하고 친구랑 카페가서 수다 떨고 6시간? 정도 밖에 있었나?
그런데도 피부 매끈한 상태였어 요철부각도 안되구;;
세미매트라 파우더 처리 안했는데도 매끈하더라
머리 커트하고 얼굴에 머리카락 떨어져서 털었었는데 스폰지 흔적도 없었음;;
다쓰면 추가구매 의사 있어;; 넘 괜찮음",0
938271,후기,아무도 관심없을 무신사뷰페 막탐 후기,True,3,25.05.19,3640,https://theqoo.net/beauty/3743149378?page=5675,beauty,"7시 쫌 넘어서 갔더니
브랜드 반정도는 닫고
직원분들끼리만 상품 주고받고 하고 계시더라고🥲
더말로지카도 닫았던데 마감된거냐고 물으니까 챙겨주셨어
사람 없어서 빠르게 받아올 수 있는건 좋은데
남은 재고도 없고 사전예약자 기프트도 없었다
사전예약 기프트는 언제 품절난거야?
예약자수만큼은 준비해주지😭",1
938246,잡담,무신사 30쿠폰 쓴사람 뭐샀는지 공유하자,True,3,25.05.18,867,https://theqoo.net/beauty/3743010327?page=5676,beauty,"나는 ㅇㅂㅇㅌ 쿠션 케이스 깨져서 하나 더 사고(ㅜㅜ)
다이소 랩핑팩 조아서 본품 샀어",2
938209,잡담,무신사가 싸긴 싸구나,False,0,25.05.18,655,https://theqoo.net/beauty/3742828830?page=5678,beauty,"평소에도 느끼고 있었지만
스퀘어에 올라온 특가글 보면 무신사에서 파는게 많네",0
938171,잡담,무신사 주말 30% 쿠폰 매일 적용 가능 브랜드 달라지는거야??ㅜㅜ,False,2,25.05.18,689,https://theqoo.net/beauty/3742627364?page=5680,beauty,어젠 30% 적용 됐는데 오늘 보니까 같은 제품인데 30% 적용이 안되네..,0
938147,후기,무신사뷰페 후기,True,1,25.05.18,1488,https://theqoo.net/beauty/3742503138?page=5681,beauty,"12시 30분 도착했고 키워드 선택하고 들어가는데 40분정도 걸렸어.
들어가서 받은 상품이고 정샘물 대림창고 팝업까지만 가서 받았고
늦점 먹고 데툴랩 삐아 힌스 아이소이 데이지크는 모두 종료되서 받은게 없네.
수량 넉넉하게 해줬으면 더 좋았을것 같음. 날씨가 좋아서 현장대기가 많았던 것 같아.
그래도 천원에 이정도 받은거면 잘 간것 같아.",1
938121,잡담,오늘 오후에 무신사뷰페 간덬 있어?,False,4,25.05.18,558,https://theqoo.net/beauty/3742354961?page=5682,beauty,"대기하기 싫어서 이제 준비해서 가볼까 하는데
짹에서 검색해도 후기가 없네",0
938095,잡담,무신사에서 데이지크 감귤잼 3500원이당,False,2,25.05.18,871,https://theqoo.net/beauty/3742231776?page=5683,beauty,ㅎ,0
938080,잡담,무신사 지금도 대기있을까??,False,0,25.05.18,406,https://theqoo.net/beauty/3742133450?page=5684,beauty,느긋히 가려고 이제 출발했는데 대기없었음 좋겠당,0
938064,잡담,정샘물 무신사 뷰티로 들어가는거 줄안서도돼??,False,7,25.05.18,1001,https://theqoo.net/beauty/3742025267?page=5685,beauty,안서도 블러쉬랑 미니쿠션 주나,0
938052,잡담,"지그재그 30퍼 쿠폰 줘서 클리오 블러셔 7,900원 나오네",True,4,25.05.18,1396,https://theqoo.net/beauty/3741978658?page=5685,beauty,그동안 참고 있었는데 구매해야겠다,1
938050,잡담,무신사 본인확인때 이름도 물어봐??,False,4,25.05.18,672,https://theqoo.net/beauty/3741962709?page=5686,beauty,양도받았는데 이름도 물어봐?,0
938029,잡담,직잭 반값쿠폰 된 덬들 뭐 샀어?,False,2,25.05.18,1524,https://theqoo.net/beauty/3741809720?page=5687,beauty,트위터 탐라에 돌길래 걍 눌렀다가 받아졌는데 정작 내가 사고 싶은 것들엔 다 적용이 안됨…,0
938022,잡담,지그재그 반값쿠폰 적용되는 품목이 있긴 해?,False,4,25.05.18,2976,https://theqoo.net/beauty/3741754629?page=5687,beauty,넣는 쪽쪽 적용불가네,0
938013,잡담,와! 나도 드디어 받았다 직잭 반값쿠폰!,True,6,25.05.18,3064,https://theqoo.net/beauty/3741707040?page=5687,beauty,"서버가 지연되었습니다
꽝
서버지연
꽝
이것만 받다가 드디어ㅠㅠㅋㅋㅋ
야호😆 ㅋㅋㅋ",2
937955,잡담,무신사 데이지크,False,2,25.05.17,825,https://theqoo.net/beauty/3741356014?page=5690,beauty,틴트 무슨색 주는 거야? 안어울릴 색이면 패스하려고,0
937944,후기,무뷰페 (무신사 뷰티 페스타 팝업 )사전예약 후기,True,2,25.05.17,1741,https://theqoo.net/beauty/3741287643?page=5691,beauty,"금요일 올라오는 글보고 오픈런할까하다가
도저히 주말아침까지 일찍일어날수가
없어서 과감히 포기하고 일어나는대로
나가서 도착한시간 11시30분.
생각보다 사전예약줄에 사람이 없어보여서
30~40분정도 걸리려나 싶었는데
1시간 조금 넘어서 들어갔음.,..
추구미 하고나서도 잠시 또 기다려야됨...
(난 추구미 자세한 구경 패스하고
대강보고 도장찍고 넘어갔어 그덕에 시간절약.
느긋하게보면 도장찍고 넘어가는대로 줄섬.)
내가 들어갈때쯤 오신분들은 1시간반 이상
걸렸을것 같아.
아예 일찍오던지  아님 느긋하게오는게
나을수도있어.
줄서있는동안 해가뜨거우니 흐린날씨
가 아니라면 양산필수..손풍기도 있음 좋아..
양산없는 사람들은 무신사 부직포가방
뒤집어쓰고들 계시지만 그래도 해가
뜨겁다고 난리셨엉.
그나마 구름이 많아서 좀 나았던듯..
1시간조금 넘게 대기하고  2시간 좀
안되게 다돌고 나와서
정샘물, 더툴랩,지나가던길에 어바웃톤
,데이지크 받아서 집으로~
할때쯤되니 4시 ㅎㅎ
입장료 1000원에
이정도면 굳굳!
북적북적했지만 좁은공간내에서
직원분들이 신경써주시는게
보이고 본품을 주는곳도 있고.
아쉬운점은 시간을 나누지않은것,
업체수가 적은것
(다음주가 올영페라 거기로 다간걸까..?
작년에 들린 소문으로는..ㅎ..
작년 무뷰페는 동선길이빼곤
가격대비 아주 만족해서 작아진게 아쉬웠어.)
무신사가 힘내길 바라며  무뷰페랑
다른 팝업에서 받은 사진 올린당.
사전예약 선물(내용물 랜덤)
-핑크미니가방 꽤 귀여워 안에 자석똑딱이 잠금있음.
추구미키트 러블리,.. 인데 이것들이
왜 러블리인지 모르겠음 ㅠㅋㅋ
13개의 업체에서 받은 물건들
떼샷
정샘물  데이지크 어바웃톤 더툴랩 팝업",6
937902,잡담,무신사 뷰티페스타 1등 한번만 나온 운없는 후기,True,8,25.05.17,1458,https://theqoo.net/beauty/3741026783?page=5693,beauty,"본품이 거의 없음
1등 딱 한번 나왔는데 안쓰는 향의 퍼퓸이라서 눈물남
땡볕에 오래기다리고 힘들었지만
그래도 뭐 이것저것 작은거라도 받아서 만족
티켓값이 천원이라서 납득중
+어바웃톤은 오늘 하루만 팝업하는거 같앗음 줄서서 받아옴",1
937886,잡담,무신사 ㄱㅊ은듯?,False,4,25.05.17,776,https://theqoo.net/beauty/3740950087?page=5694,beauty,일단 핸드워시 본품받아서 행복함,0
937882,잡담,무신사 끝나고 근처에 소금빵 맛집 있길래 구매했는데 기대된다,False,4,25.05.17,656,https://theqoo.net/beauty/3740942189?page=5694,beauty,집가서 바로 먹어야지,0
937874,잡담,"무신사 갓다가 정샘물 더툴랩,어바웃톤.데이지크들렷다가~",False,3,25.05.17,767,https://theqoo.net/beauty/3740888678?page=5694,beauty,"삐아랑 힌스는 끝낫어. ..
어바웃톤은 지나가다가 보이길래 돌림판하고 감.
근데 줄이 좀 길더라",0
937869,잡담,무신사 너무 별로야,False,3,25.05.17,1046,https://theqoo.net/beauty/3740867799?page=5695,beauty,"왕복 3시간이라서 큰맘 먹고 왔는데
천막 없이 땡볕에서 1시간이나 기다리다 입장하는 것부터가 너무 별로야",0
937856,잡담,무신사 때문에 아직까지 공복이라는 사실,False,1,25.05.17,593,https://theqoo.net/beauty/3740800480?page=5695,beauty,"11시 40분에 줄 서서 2시 30분에 나옴
이제 밥 먹으러 왔는데 힘들다",0
937841,잡담,오늘자 성수 무신사뷰티 팝업,True,2,25.05.17,1027,https://theqoo.net/beauty/3740742536?page=5696,beauty,,4
937830,잡담,무신사 뷰티페 11시 40분 도착 사전예약자 입장대기중,False,2,25.05.17,746,https://theqoo.net/beauty/3740676131?page=5697,beauty,"추구미 완료하고 밖에서 부스입장 대기중
대략 1시간 20분정도 밖에서 기다릴꺼 예상하구 와",0
937827,잡담,무신사 지금도착하면 1시간이상대기예상..,False,2,25.05.17,758,https://theqoo.net/beauty/3740666001?page=5697,beauty,"11시반에 도착한나도 아직 못들어갔엉..
추구미하고  입구대기중",0
937819,잡담,지그재그 클리오 산 사람 있어?,False,5,25.05.17,815,https://theqoo.net/beauty/3740644835?page=5697,beauty,쿠폰 적용 안되던데 ㅋㅋㅋㅋ ㅠㅠ 100개 남았다고 뜸,0
937814,잡담,무신사 현장 대기 마감이래,False,1,25.05.17,724,https://theqoo.net/beauty/3740623264?page=5697,beauty,지금 들었어,0
937766,잡담,직잭에서 클리오 팔레트 샀다,False,2,25.05.17,2970,https://theqoo.net/beauty/3740416872?page=5700,beauty,"그 붕세권 스쿱 라인! 1호랑 6호 남았던데 나는 1호 섀도우갤러리 샀어
특가에다가 쿠폰 먹이니까 만원 나오더라ㅋㅋ
왠지 재고 털고 단종각일것 같아서 샀어...",0
937699,잡담,개웃겨 무신사 뷰티페스타 기사 있길래 봤거든,False,5,25.05.16,1094,https://theqoo.net/beauty/3740001279?page=5703,beauty,"누르자마자 나 찍힌 사진이 있음ㅋㅋㅋㅋㅋㅋ ㅈㄴ 진지하게 미션중
갔다온 덬들도 월리를 찾아라처럼 한번 찾아봐.. 난 다른 데에도 찍힌 거 있더라ㅋㅋㅋㅋㅋㅋㅋㅋ",0
937677,잡담,직잭에서 ㅂㄴㄹㅋ 라이브중인데 개웃김,False,13,25.05.16,1823,https://theqoo.net/beauty/3739900920?page=5704,beauty,"아라 안 번진다면서 그린다음에 기다렸다 손으로 문질렀더니 바로 번짐 ㅋㅋㅋㅋ 문지른 사람 손 얼음 되더니 더 문질러버림 당연히 더 번짐 ㅋㅋㅋ
채팅창에 누가 번지네 하니까 갑자기 어떤 사람이 막 설명함 어떤 제품이나 다 그렇다면서 픽싱 시간을 줘야한다 말려줘야 한다하면서 ㅋㅋㅋ
또 다른 사람이 맞장구치면서 섀도우로 스머징해주면 고정력 짱짱해진다고 막 설명함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0
937676,잡담,며칠전 무신사에서 산 힌스 향수 개쩐다,False,8,25.05.16,1454,https://theqoo.net/beauty/3739899843?page=5704,beauty,"오늘 비오길래 뿌렸는데 너무 좋아
그리고 지속력 미춌음 한 10시간은 간듯..? 너무 잘샀다템임",0
937642,잡담,무신사 작년이랑 너무 차이나긴 한다,False,5,25.05.16,1289,https://theqoo.net/beauty/3739705993?page=5706,beauty,"작년에 10kg 넘는 거 낑낑대고 돌아다니느라 넘 힘들었고
그 때 받은 거 아직도 한가득이라 올해는 아예 예매도 안했거든
근데 최근에 한 지그재그 쿠팡보다 더 적은 듯..",0
937641,잡담,무신사 다녀온 덬들 추구미 키트 뭐 받았는지 말해보기 하자,False,4,25.05.16,830,https://theqoo.net/beauty/3739705933?page=5706,beauty,"나는 줄때 키치라고 하면서 줬고
코시에로 틴트플럼퍼
파이브바이브 펜슬
스킨유 샤워젤
시머스 핸드크림
주미소 선세럼 샘플
구성이 이랬거든 다른 키워드랑 구성은 어땠는지 궁금해",0
937637,잡담,성수이거나 무신사 가는 덬들 약간의 팁..!,True,6,25.05.16,1578,https://theqoo.net/beauty/3739702700?page=5706,beauty,"난 내부보다 오히려 여기가 더 좋았어 + 정샘물
삐아, 힌스, 아이소이 미니쿠션
데이지크 틴트 본품
더툴랩 클렌징비누 미니
정샘물 프라이머 퍼프 미니블러셔
정샘물만 대기 좀 있었고
나머지는 대기도 없고 무신사 좋아요 한것만 보여주면 바로 기프트줌!",1
937633,후기,무신사 뷰티페스타 첫날 후기,True,19,25.05.16,5317,https://theqoo.net/beauty/3739685205?page=5706,beauty,"도보 20분 거리/평일/비옴 등의 이유로 슬렁슬렁 오전에 해치워야지 하며 갔어
근처에 오니 줄이 있네? 하지만 난 사전예약자니까^^ 하고 지나감
맨 앞까지 갔더니 내가 지나쳐온 그 줄이 사전예약자 줄이었음 후... 다시 간다
AM 11:30 줄 서기 시작...
조금씩 앞으로 갈수록 보이는 마당(?)에 줄이 또 있네.....?
대충 이래보였음
이거.. 괜찮은 걸까.....?
이동하다 보니 맞은편에 또 알 수 없는 줄이 있다
저건 뭐지 했는데 현장대기를 걸기위한 대기였음
현장대기는 폰번호 등록하고 가는데 사전예약자 입장이 전부<< 끝나면 그때부터 들어갈 수 있다고...
PM 12:00 사전예약 기프트 수령
예약 화면(무신사 주문내역), 폰번호 뒷자리 확인하고 손바닥만한 부농색 가방을 줌
난 번호가 겹치는지 이름도 물어봤음
줄 서있는 동안 비가 오다 안오다 해서 우산 펴 우산 접어 하느라 가방 내용물은 확인도 못함
PM 12:05 이쯤부터 오직무신사뷰티존 구경
실외에 있는 지붕있는 부스임 각 브랜드마다 두어개씩 테스터 내놓음
구경하다 마음에 들면 해당 키워드 들고있는 스탭한테 모바일 스탬프 찍어달라고 함
이거 신기하드라 모바일 웹페이지 열어놓으면 화면에 대고 스탬프를 찍어줌!! 그럼 찍힘!!! 개신기해!!! 지만 태연한 척 했음 왜냐면 시크 스탬프 찍어서 시크한 척 하느라
4개 이상 찍으면 추구미 결과가 나옴
PM 01:10 드 디 어 내부 입장....
내부 제한시간 없음 바글바글바글바글
안내도 역순으로 돌았고 미션은 대부분 무신사 내 브랜드 좋아요, 카톡 플친, 인스타 팔로우, 인스타 게시물 정도임
PM 02:20 탈출
온갖 럭드 다 꼴찌하고 결국 사쉐만 잔뜩 들고나옴  -̥̥᷄ _ -̥̥᷅
본품 확정은 포그, 온그리디언츠, 더말로지카
나오는 길에 아까 추구미 결과를 들고가서 추구미 키트 수령하면 끝
팁 : 나온 결과가 마음에 안들면 수동으로 테스트 다시 하면 됨
이제 사진 나갑니다
일단 떼샷부터
천원..치고는 괜찮지 근데 시간과 체력 문제로 왕복 40분 아니었으면 눈물 날 뻔
나는 13 바닐라코부터 1 하우스포그까지 거꾸로 돌았음
바닐라코
클밤 샘플은 미션하면 줬고 구경하고 마지막에 룰렛 돌림
내 앞에서는 다 미니 파우더랑 클밤 받아갔는데 나만 마스크팩ㅠ
피카소
럭드로 스펀지 뽑음 바닐라코에서 상한 속 약간 다독여짐
아로마티카
체험하면서 스탬프 3개 찍으면 럭드로 미니어처 줌
아르베
럭드로 사쉐 뽑음 다시 속상해짐
아도르
미션으로 헤어오일 주고 럭드 4등으로 미니 빗 뽑음 나.. 아베다 빗 큰거 있는데ㅠ
오드타입
미션하고 럭드뽑음 이것도 꼴찌인지 미니틴트 나옴 다행히 2색 중 선택 가능
그러고나면 동생브랜드라며 위찌도 슬며시 보여주심 미션하면 미니글리터 줌 히든퀘스트였음
무신사스탠다드뷰티
미션하면 향수 샘플 2개 주는데 시향 열심히 하고 설명 열심히 들었더니 2개 또 집어주심 감사합니다 속상함 달래짐
더말로지카
줄이 제일 길었는데 3명씩 끊어서 설명-체험-미션-럭드 순으로 해서 그런듯
체험하면 헤어밴드 주고 럭드에서 효소파우더 13g 줌 3종중 1종 뽑는 럭드인 듯?
온그리디언츠
미션하고 나온 피부고민 테스트 결과대로 퀴즈(???)같은 거 내고 본품 줌
퀴즈 답은 결과로 나온 라인 이름이었는데 순간 생각 안나서 말 더듬음
포레스트
아깐 분명 무슨 쉐이커 흔드는 미션이었는데 와 보니 고장나서 가위바위보 하고 있었음
앞뒤로 이겨서 본품 받던데 또 나 혼자 져서 사쉐받음 다시 속상해짐..
유아른
미션하고 럭드로 사쉐 뽑음 여전히 속상함...
헤트라스
미션하면 주머니를 주는데 가운데 크게 담아놓은 향 나는 펠렛(?) 같은 걸 나무숟갈로 주머니에 퍼담으면 됨;;
포그
미션하면 럭드로 본품 줌 핸크도 있고 바디워시도 있고 향도 지정되어 있음
마음에 들었던 향 바디워시 나와서 속상한 거 다시 달램
사전예약 기프트
피카소 브러시 클렌징솝 미니, 유아른 마스크팩, 포그 향수
피카소 비누 몇년전에 받은 미니 거의 다썼는데 또 생김
추구미 키트
러블리 어쩌고였는데 내용물이 러블리와 상관없는 건 왜일까
더툴랩
미션하면 10퍼 할쿠, 브러시 클렌징 티슈(1장), 툴 클렌징솝 미니 줌
니아르
오직무신사뷰티존에서 1알 샘플받음
가는 길에 너무 힘들어서(대기가 너무 길었음.....) 다른 팝업장소는 도저히 못 가겠고
그나마 가는 길에 있는 더툴랩만 들렀다 귀가
아이고 나죽네
+ 아베다 빗과 크기 비교
저 꼬마빗으로는 다리털밖에 못 빗겠는데....",21
937624,잡담,그 무신사 넥스트 뷰티존만 샘플 같은 거 주자나,False,2,25.05.16,575,https://theqoo.net/beauty/3739632863?page=5707,beauty,그거 현장대기로 입장해도 들릴 수 있는 건가?,0
937620,잡담,직잭 쿠폰 왜이렇게 사려는 것만 죄다 안 먹지,False,0,25.05.16,380,https://theqoo.net/beauty/3739607053?page=5707,beauty,퓌랑 컬러그램 좀 사려고 했더니ㅋㅋㅋ,0
937617,잡담,"무신사 더말로지카, 포레스트, 온그리언츠는 본품 확정이야??",False,5,25.05.16,669,https://theqoo.net/beauty/3739598206?page=5707,beauty,ㅈㄱㄴ,0
937605,잡담,무신사 나와서 이제 집가는 중,False,3,25.05.16,659,https://theqoo.net/beauty/3739561421?page=5708,beauty,"개똥손이라 어째 사쉐만 잔뜩 생긴 것 같은데 좀따 도착하면 받은거올릴게
습하고 더운데 11시 30분부터 서있었더니 나도 힘들고 폰도 배고픈 상태임",0
937604,잡담,무신사 사전예약인데 안 가는 덬 있어?,False,10,25.05.16,820,https://theqoo.net/beauty/3739554703?page=5708,beauty,"일부러 첫날 예약했지만 븉방 후기 보고 갈말했는데 줄 얘기만 몇개 있고 다녀온 후기가 없네..
왕복 4시간인데 걍 가지말까ㅠ",0
937597,잡담,오늘 원래 계획은 무신사 오픈런 하는거였는데,False,0,25.05.16,494,https://theqoo.net/beauty/3739515428?page=5708,beauty,"잠을 이기지 못하고 아직까지 집에 있는 나
사전예약 했지만 그냥 천원 잃어버렸다 생각하는게 낫겠다....",0
937594,잡담,무신사 현장대기 하는 덬 있어?,False,4,25.05.16,632,https://theqoo.net/beauty/3739496063?page=5708,beauty,"어때? 나는 사전이고, 친구는 현장대기 생각중이라... 현장대기 많이 빡세니?",0
937578,잡담,무신사 뷰티페스타 환불도 안되네...,False,4,25.05.16,984,https://theqoo.net/beauty/3739453204?page=5709,beauty,"무뷰페 사전예약 한시간반 넘게 줄서서 기다린다는 후기보고
아무리 생각해도 저런 운영이라면 안가는게 맞을것 같은데
신청한거 환불도 안되네...
천원이긴 하지만.. 별로네 정말...
왜 시간대 지정을 안받은걸까.. 에휴..",0
937571,잡담,무신사 웨이팅 걸어놓는 태블릿이라도 갔다놓을줄,False,8,25.05.16,1009,https://theqoo.net/beauty/3739409688?page=5709,beauty,ㄹㅇ 아무대책없이 쌩대기시킬줄 몰랐다...,0
937570,잡담,무신사 대기 한시간 반째...,False,7,25.05.16,929,https://theqoo.net/beauty/3739405822?page=5710,beauty,사전예약인데 아직도 내부 입장 못함^^,0
937563,잡담,무신사 갈지말지 고민이네,False,3,25.05.16,619,https://theqoo.net/beauty/3739362401?page=5710,beauty,비오는데 야외에 줄서서 대기 얼마나 해야할지 모르고 들어가서도 사람에 치일거 같은데...걍 가지말까...,0
937556,잡담,무신사뷰티페스타 부스 체험하고 나옴,False,3,25.05.16,922,https://theqoo.net/beauty/3739334891?page=5710,beauty,"한 9시반에 줄섬 나 갔을때 앞에 2명 있었음(사전예약)
부스 빨리빨리 ㅋㅍ때마냥 50분만에 하고 바로 나옴",0
937551,잡담,무신사 원래도 우려했었잖아,False,3,25.05.16,1138,https://theqoo.net/beauty/3739318291?page=5710,beauty,"시간 타임대 안나눠서 받길래 이런 거 모르지 않았을텐데
대기줄 길수록 현장홍보되니까 그런 용도로 사전예약자 활용하는 거지",0
937550,잡담,오늘 지그재그 990원딜 바닐라코 립 플럼퍼래,True,3,25.05.16,1220,https://theqoo.net/beauty/3739317890?page=5711,beauty,,1
937547,잡담,무신사 뷰티페스타 사전예약줄....,True,11,25.05.16,1798,https://theqoo.net/beauty/3739310869?page=5711,beauty,줄서있는거 보고 현장대기줄인가 했더니 맨앞까지 가니까 이게 사전예약줄이라고...,1
937546,잡담,무신사뷰티페스타 왔는데,False,3,25.05.16,790,https://theqoo.net/beauty/3739307258?page=5711,beauty,사전예약자인데도 줄이 ㅋㅋㅋㅋㅋ 진짜 왜 타임 안나눈거지..? 진심 들어가는것만도 핵오래걸릴듯;;;;,0
937503,잡담,무신사 사람 몰리는 시간대에 가면 장난아니겠네,False,1,25.05.16,853,https://theqoo.net/beauty/3739117956?page=5713,beauty,고민된다,0
937488,잡담,ㅁㅊ 직잭 3만포 나옴,False,13,25.05.16,3838,https://theqoo.net/beauty/3739035270?page=5714,beauty,뭐사지 ㅁㅊㅁㅊ 덬들 위시 있니,0
937451,잡담,지그재그 팝업 이후로 운영 개판 낌새 있으면 안 감,False,0,25.05.15,753,https://theqoo.net/beauty/3738767228?page=5715,beauty,=무뷰페 안 가겠다는 말,0
937449,잡담,삐삐쳐준 덬 고마워(주어:직잭투크),False,1,25.05.15,918,https://theqoo.net/beauty/3738751447?page=5716,beauty,"1호 사고 싶었는데 놓쳤거든 싱글 하나에 1.2니까
그래 어차피 개별로 사는거보다 가성비다 하는 맘으로
걍 2.1에 살라고 했는데 직잭가가 너무 아른거려서 보류하고
븉방복습하다가 마침 재입고 삐삐글을 봤어
1호 구입해두고 씻고 오니 품절됐네
삐삐덬 고마워 살앙해🩷🩷",0
937415,잡담,무신사 현장입장을 얼마나 받을지가 ㄹㅇ 궁금함,False,3,25.05.15,869,https://theqoo.net/beauty/3738477647?page=5717,beauty,너무 많이받으면 일요일에 진짜 다 일찍올려고 개개개개몰릴텐데,0
937409,잡담,무신사 거기서 하루 천명을 받을 심산이면,False,4,25.05.15,1154,https://theqoo.net/beauty/3738422779?page=5718,beauty,"타임을 끊는게 맞지 않냐 ㅅㅂ
당장 오늘 초청으로 간 사람들도 코딱지만한곳 도는데 한시간 반 걸렸다는데 하루 천명을 걍 시간대도 없이 막 받고 현장대기도 있는게 뭐임 대체
백원짜리 쿠팡도 그렇게 안 해",0
937385,잡담,직잭 투크 4구 재입고됐다,False,7,25.05.15,854,https://theqoo.net/beauty/3738274210?page=5719,beauty,"미련 남아서 생각날 때마다 들어가봤었는데 지금 보니까 전 옵션 입고됨
째려보고 있던 덬들 ㄱㄱ",0
937380,잡담,무신사 지금 취소는 못하나..?,False,1,25.05.15,677,https://theqoo.net/beauty/3738232421?page=5719,beauty,가족 계정이라 그냥 취소하고 싶은데 ㅠㅠㅠㅠ 안보이네 도박하기엔 거리가 너무 멀어서,0
937375,잡담,무신사 규모 너무 작아진듯,False,7,25.05.15,1242,https://theqoo.net/beauty/3738208880?page=5719,beauty,"물론 가격도 천원으로 줄였으니 그러려니 하겠지만서도....
만오천원 내고 크기 큰 페스타가 더 좋은데요ㅠ
여러번 하고 줄인것도 아니고 작년에 딱 한번 하고서 훅 작아지니 여러모로 아쉽네",0
937373,잡담,무신사 사전쿠폰 25%있자나,False,3,25.05.15,659,https://theqoo.net/beauty/3738207601?page=5719,beauty,"무신사뷰티페스타 저번주에 사전쿠폰?으로 25%준거
이거 사용기한이 언제까진지 알려줄사람ㅠ
이 쿠폰으로 결제 걸어둔게 있는데 취소하면 다시 돌아올지 궁금해서ㅜㅜ",0
937364,잡담,무신사 뷰티페스타는 이벤트 부스는 13개만 있는거지?,True,7,25.05.15,772,https://theqoo.net/beauty/3738185196?page=5720,beauty,"이정도가 보통 팝업하면 생각하는 부스
얘네는 제품 전시만
맞나? 이정도여도 사람이 그렇게 몰려??",2
937352,잡담,투크 직잭에 다시 안들어오겠지?,False,2,25.05.15,870,https://theqoo.net/beauty/3738111288?page=5720,beauty,1호 사고 싶은데 재고 다시 안들어오겠지?,0
937336,잡담,무신사에서 헤라 파우더 프라이머 샀는데 사은품 미쳤네 (p),False,4,25.05.15,1255,https://theqoo.net/beauty/3738061564?page=5721,beauty,"헤라 파우더 프라이머 원래 쓰던거라
무신사에서 쿠폰이랑 결제할인이랑 해서
개당 39000원 대에 두개 샀거든?
미니쿠션이랑 클오 샘플사이즈 준다고 돼있었는데
미니쿠션 세개, 클오 2개
기초키트 (스킨 15ml, 로션 15ml, 앰플 5ml, 크림 5ml, 아이크림 5ml
크림 25ml, 앰플마스크 5장
이렇게 옴. 대박",0
937244,잡담,무신사 뷰티페스타 야외인가?,False,2,25.05.15,611,https://theqoo.net/beauty/3737593461?page=5726,beauty,내일 하필 오후부터 비오네ㅠㅠㅠㅠ,0
937167,잡담,아 어제 직잭에서 투크 1호를 샀어야하는데... 1.3을 놓치다니,False,0,25.05.14,560,https://theqoo.net/beauty/3737145432?page=5730,beauty,"젠장
고민하다가 바빠서 잠깐 까먹었는데ㅠㅠ",0
937091,스퀘어,"무신사 타임세일 3,500원 (틴트 플럼퍼&아이 프라이머)",True,4,25.05.14,2964,https://theqoo.net/beauty/3736786883?page=5733,beauty,"1. 코시에로 젤러시 글로우 틴트 플럼퍼
무배 3,500원
https://www.musinsa.com/products/5001306
품절 색상 있어!!
2. 코드글로컬러 픽스온 아이 프라이머 (브라운&핑크)
무배 3,500원
https://www.musinsa.com/products/4999615",3
937079,잡담,무신사 가족 아이디도 못들어가는거겠지...?,False,7,25.05.14,846,https://theqoo.net/beauty/3736726506?page=5734,beauty,아 동생꺼로 성공했는데 ㅠㅠㅠㅠ,0
937065,잡담,무신사 사전 예약 성공했는데ㅜ,False,4,25.05.14,729,https://theqoo.net/beauty/3736653662?page=5735,beauty,"친구랑 같이가려고 2,3차때 티켓 2개 예매 성공했는데
동반입장이 안된다니ㅜ 어쩔 수 없이 솔플해야하네 ㅎ",0
