post_id,board,category,title,author,comment_count,view_count,like_count,created_date,has_image,image_count,post_url,search_keywords,search_boards,content
64448503,name,1,무신사 더콜꺼는 할인안하네…,Unknown,2,25,0,2025-09-27 16:17,False,0,https://www.instiz.net/name/64448503,무신사,name,추석 세일전이랑 가격 똑같음..
64446760,name,1,무신사 주말에는 리뷰 적립금 승인 안 해주나?,Unknown,0,10,0,2025-09-27 12:08,False,0,https://www.instiz.net/name/64446760,무신사,name,평일에만 해주지?ㅠ
64446621,name,1,무신사 10만원 vs 크림 8만원,Unknown,5,38,0,2025-09-27 11:47,False,0,https://www.instiz.net/name/64446621,무신사,name,"무신사도 무료반품이어서 한 번 반품된 상품 들어온것같아
원래 품절인데 1개가 들어왔거든
뮤신사 반품된 상품 10만원 vs 크림 8만원
운동화인데 어떤 거 살거같아??"
64446122,name,1,무신사 추석 세일 뭐가 빅세일이라는거지…,Unknown,1,66,0,2025-09-27 10:23,False,0,https://www.instiz.net/name/64446122,무신사,name,걍 평소랑 가격 똑같고 추석빅세일 딱지만 붙여놓은것 같은디
64445578,name,1,지금 에이블리 들어가지는 사람??,Unknown,3,108,0,2025-09-27 08:05,False,0,https://www.instiz.net/name/64445578,에이블리,name,내 폰 문제인가 에이블리 앱만 인터넷 연결 안 된다는데
64444813,name,1,내 기준 MZ와 Z세대는 이걸로 나뉨,Unknown,9,121,0,2025-09-27 02:12,False,0,https://www.instiz.net/name/64444813,에이블리,name,"내가 엠지세대인데 제트세대랑 이걸로 갈림.
제트세대인 친구랑 이런 저런 얘기하다가 이제 옷 사고 싶다, 옷 살 시기다 하면서 요즘 유행하는 옷 얘기 하는데
서로 얘기하는 쇼핑몰이 다른 것 같은거;
난 막 그래서 우리 에이블리 얘기하는거지? 했는데 제트세대 친구가 테무랑 알리 얘기하는거 아니냐 하더라 ㄷ
라떼는 테무랑 알리 유행할때쯤 ZARA랑 유니클로 그런거 도 한창 뜰때라 너무 싼 거 입으면 금방 헤지고 버리게 되서 손이 잘 안가는 나잇대였음 ㅜㅜ
그래서 테무랑 알리 손이 잘 안 가서 실은 아직도 어케하는지 모름...한번도 안 사봤어.
다 그런건 아닐텐데 보세옷이나 싼 옷 사면 어디?했을때 내가 크게 느꼈던건 저거야. 다른 엠지랑 제트 세대들도 그런 것 같아??"
64444613,name,1,무신사 세일하는데,Unknown,0,101,0,2025-09-27 01:34,False,0,https://www.instiz.net/name/64444613,무신사,name,살게 없네 딱히
64444057,name,1,지그재그 왜 배송지 입력이 안되지ㅜㅜ,Unknown,2,19,0,2025-09-27 00:38,False,0,https://www.instiz.net/name/64444057,지그재그,name,계속 안된다구 뜨네
64443883,name,1,아 무신사 하루하루 가격 너무다르네,Unknown,2,50,0,2025-09-27 00:23,False,0,https://www.instiz.net/name/64443883,무신사,name,"구매했더니 하루만에 뭔 팔천원이 내리고
고민하던건 하루만에 삼만원 오름
쿠폰때매 ㅠ 하 진짜 아까오"
64443853,name,1,지그재그 이벤트 이것만 뜨는거 맞아?,Unknown,0,27,0,2025-09-27 00:21,True,1,https://www.instiz.net/name/64443853,지그재그,name,ㅜㅜ
64442651,name,1,지그재그 세일 기간이야?,Unknown,1,51,0,2025-09-26 23:03,False,0,https://www.instiz.net/name/64442651,지그재그,name,세일을 평소보다 마니 하네
64441730,name,1,지그재그 상품페이지에서 보이는 할인가격이랑 왜 다르지??,Unknown,1,44,0,2025-09-26 22:21,True,2,https://www.instiz.net/name/64441730,지그재그,name,"장바구니에서 결제하려고 봤는데 가격이 달라..
뭔데 4천원이나 차이나는거지
쿠폰 최대치로 다 적용 한건데"
64439512,name,1,어그 정품 산 익들아 이거 짭이야??ㅜㅜㅠ,Unknown,11,832,0,2025-09-26 19:56,True,1,https://www.instiz.net/name/64439512,무신사,name,"왼쪽 무신사꺼 오른쪽 당근
내가 무신사에서 어그샀는데 사이즈가 안맞아서 교환하려다가 마침 당근에 내가 찾는 사이즈 반값에 올라와있는거야 그래서 구매해서 집에 들고왔는데 비교해보니 둘이 생김새가 차이가나서…
구매자는 면세점에서 구입한거라고 했었는디 이거 짭이야???ㅠㅠ"
64438682,name,1,에이블리 오늘출발 시켰는데 아직도 배송준비중임,Unknown,3,115,0,2025-09-26 18:32,False,0,https://www.instiz.net/name/64438682,에이블리,name,뭐냐
64438224,name,1,무신사 스탠다드 알바 해 본 익 있어??,Unknown,0,27,0,2025-09-26 17:35,False,0,https://www.instiz.net/name/64438224,무신사,name,어때?? 불안하다 스파 브랜드 많이 힘들대서 ㅜㅜ
64438204,name,1,카톡..ㅋㅋ 무신사 나 판매처 친구신청해놓으면 광고뜬다...,Unknown,0,13,0,2025-09-26 17:33,False,0,https://www.instiz.net/name/64438204,무신사,name,전부다차단해야지 진짜 ..카톡한개정도오는건 그렇구나하겟는데 친구창에 무신사광고 대문짝만하게뜨고 성형외과 친신해놧더니 화면전체에 가슴수술 광고뜸
64437600,name,1,지그재그 직진배송,Unknown,0,14,0,2025-09-26 16:23,False,0,https://www.instiz.net/name/64437600,지그재그,name,어제 저녁에 시켰는데 배송현황도 안뜨면서 오늘 온다고?... 구라같아 저번엔 자정에시켜도 낮에 오던데 때에 따라 다르구낭
64435963,name,1,지그재그 같이하장!,Unknown,5,105,0,2025-09-26 13:04,False,0,https://www.instiz.net/name/64435963,지그재그,name,"https://s.zigzag.kr/AbVko8NOyY
댓 달아주면 나두 갈게!"
64435281,name,1,쇼핑몰이 먹튀해서 이렇게 문의했는데 내가 무례한거야?,Unknown,11,1034,0,2025-09-26 11:24,True,1,https://www.instiz.net/name/64435281,에이블리,name,"에이블리인데 1주일째 취소 승인안하고 문의도 답 안하다가 기분 나빠서 자기는 횐불 안해줄꺼니 에이블리랑 연락해서 해결하라 이러는거임
이게 무례해? 할말 많은데 참고 참고 이렇게만 보낸건데 ㅋㅋ 여기서 처음 주문한것도 아니라서 더 당황스러워"
64434774,name,1,무신사 오늘부터 추석 세일인데 언제 시작하지,Unknown,0,23,0,2025-09-26 10:13,False,0,https://www.instiz.net/name/64434774,무신사,name,아직 팝업도 안 뜨네
64430001,name,1,왜 꼭 내가 옷을 사면 할인을 시작할까,Unknown,1,42,0,2025-09-25 20:37,False,0,https://www.instiz.net/name/64430001,직잭,name,"이미 배송 시작됐는데.. 심지어 배송지연 걸리다가 이제 배송 시작함
근데 직잭팟 어쩌고로 지금 할인가가 엄청 쌈
하……"
64429109,name,1,무신사 추석 세일 같은 거 안할까??,Unknown,0,15,0,2025-09-25 19:22,False,0,https://www.instiz.net/name/64429109,무신사,name,"무신사에서 좀 크게 사야 할 게 있는데
혹시나 사고 바로 세일 시작할까봐"
64428637,name,1,29cm 폴로 정품이야?,Unknown,0,15,0,2025-09-25 18:37,False,0,https://www.instiz.net/name/64428637,"29CM,29cm",name,ㅈㄱㄴ
64427245,name,1,에이블리 마켓에서 문의 며칠째 답변이 없는데,Unknown,0,15,0,2025-09-25 16:18,False,0,https://www.instiz.net/name/64427245,에이블리,name,이럴때는 어떡해야됨? 고객센터로 전화하면 해결해줌? 아니면 카톡 문의하기로 하면되나?? 상품취소관련인데 취소승인도 안해주고 그렇다고 배송을 해주는것도 아니고 돈만 먹고 튄거 같아 문의 넣어도 답변도 없음
64426400,name,1,에이블리 가격 장난질 왜케 심함,Unknown,0,20,0,2025-09-25 14:47,False,0,https://www.instiz.net/name/64426400,에이블리,name,최저가 찾아서 들어갔는데 옵션 들어가니까 nn원 추가 이러네 ㅋㅋㅋㅋ
64425579,name,1,화장 잘 아는 익들 있어??? 요 사진 아이라인 어떻게 한 걸까?? (눈 사진 주의),Unknown,2,67,0,2025-09-25 12:55,True,2,https://www.instiz.net/name/64425579,지그재그,name,"미리보기 방지
지그재그하다가 우연히 쇼핑몰에서 사진 주웠는데
요런 아이라인은 뭘 쓴 걸까 그냥 섀도우??
나 아이라인 진한 거 안어울려서
딱 이런 느낌의 연한 아이라이너 찾고싶은데ㅠ
뭘까 뭘까 알고 있는 익 제발 알려줘..!!!"
64424488,name,1,에이블리 취소 진행중아니고 취소 접수상태면 아직 승인 안해준거지?,Unknown,2,59,0,2025-09-25 10:09,False,0,https://www.instiz.net/name/64424488,에이블리,name,며칠전 여기서 주문했을때는 하루만에 물건 보내주더니 주문 취소는 하루가 지나도 아직도 왜 취소 접수상태인건데..ㅋㅋㅋ 문의도 답장안해줌..
64421884,name,1,한국 디자인 저작권 별 의미 없는듯,Unknown,0,10,0,2025-09-24 23:33,False,0,https://www.instiz.net/name/64421884,에이블리,name,에이블리에서 짱구 케이스 같은 거 라이센스 없는 거 대놓고 팔아도 조치를 안 하네
64421400,name,1,지그재그 같이 하자!,Unknown,0,20,0,2025-09-24 22:57,False,0,https://www.instiz.net/name/64421400,지그재그,name,https://s.zigzag.kr/6SPY5wiQvE
64419648,name,1,체크남방 이거 정보 아는 사람.. 도촬했음,Unknown,22,1350,0,2025-09-24 20:42,True,2,https://www.instiz.net/name/64419648,무신사,name,어제지하철 탔는데 너무 이뻐서 셀카찍는척하면서 도촬햇는데 넘 단서가 적어서 구글링해도 안나오고 무신사에 찾아봐도 앙보여 ㅠ 긴팔임
64418977,name,1,택배봉투 훼손해도 반품 가능하지?,Unknown,3,18,0,2025-09-24 19:45,False,0,https://www.instiz.net/name/64418977,무신사,name,무신사
64418801,name,1,무신사 는 짭 없지?,Unknown,0,8,0,2025-09-24 19:29,False,0,https://www.instiz.net/name/64418801,무신사,name,"반스 샀는데 앞코가 되게 뾰족해
옛달엔 동그르슴했는데
반스슬립온이야"
64417917,name,1,잔스포츠 백팩 가방끈 원래 이래?,Unknown,7,276,0,2025-09-24 17:50,True,1,https://www.instiz.net/name/64417917,무신사,name,무신사에서 정품으로 샀는데 뭐지?
64416473,name,1,지그재그 사람들 밥도 안 먹고 클릭하나,Unknown,0,173,0,2025-09-24 15:06,False,0,https://www.instiz.net/name/64416473,지그재그,name,이벤트 잘 참여 안 하는데 참여율 높다
64416354,name,1,테무 롱부츠 vs 무신사 롱부츠 퀄 차이 많이 날까,Unknown,3,44,0,2025-09-24 14:50,False,0,https://www.instiz.net/name/64416354,무신사,name,"전자 2만원 후자 5만원
고민이야"
64416189,name,1,무신사 체험단 드디어 당첨됨,Unknown,0,32,0,2025-09-24 14:28,False,0,https://www.instiz.net/name/64416189,무신사,name,"잠옷...!
쓸데 없는 거 아니라 다행이당ㅋㅋ"
64415700,name,1,레더자켓 29cm랑 지그재그 퀄 달라?,Unknown,1,73,0,2025-09-24 13:29,False,0,https://www.instiz.net/name/64415700,"29CM,29cm,지그재그",name,"29cm 이런덴 15-30이렇게하는 거랑
지그재그 인쇼 (베니토 이 정도 퀄) 자체제작 상품들
6-10 정도면 사는 거랑
퀄 많이 다른가"
64415640,name,1,무신사 반품비 이렇게 떠도 들어?,Unknown,2,105,0,2025-09-24 13:22,True,1,https://www.instiz.net/name/64415640,무신사,name,사이즈안맞아서 그냥 반품하려는데 ㅠㅠ 나중에 차감될까?
64414877,name,1,지그재그 배송 진짜 빠르네,Unknown,3,31,0,2025-09-24 11:30,False,0,https://www.instiz.net/name/64414877,지그재그,name,신기허다
64413510,name,1,친구들이 만나자고 하는 거 시간이랑 돈 아까운데 정상이야?,Unknown,6,1776,0,2025-09-24 05:42,False,0,https://www.instiz.net/name/64413510,에이블리,name,"알바 같이 하다 친해진 애들인데 어디서 만났건 그건 노상관인디 주기적으로 한 달에 몇번씩은 만나자 함
근데 난 혼자 노는 게 제일 재밌고 편하고 걔네랑 만나면 재밌긴 한데 좀 시간도 돈도 아까워..
나쁜 애들은 아닌데 만나면 맨날 비슷한 얘기만 함 별로 영양가 있는 얘기도 아니고 걍 걔네들 집이나 카페에서 뭐 먹고 수다떠는데에 내 시간이랑 돈이랑 에너지 쓰는 게 아까운데 그럴 수도 있나..
원래 거절안하고 나가다가 요즘은 진짜 돈 만원 이만원이 아깝고 처라리 그 돈으로 에이블리에서 옷 한 벌 사는 게 훨씬 나을 거 같아서 거절하거든 근데 애들이 슬슬 서운해하는 거 같음
뭐 만나서 코인 주식 이런 거나 아니면 차라리 좀 철학적이고 진지한 대화를 하면 모르겠는데 걔넨 그런 거 관심 없음..
일단 대화 주제의 50프로는 같이 알바하는 사람들 + 알바하는 곳 환경 얘기고 나머지는 걍 기억도 잘 안나는 보통 여자들 만나면 떠드는 그런 얘기임.."
64413208,name,1,직잭 쿠폰 받아!!!,Unknown,0,31,0,2025-09-24 02:35,False,0,https://www.instiz.net/name/64413208,직잭,name,"https://s.zigzag.kr/pHKFWfALFH
참여한 인원 많을 수록 금액 늘어난대
자기 url 복사해서 댓글로 달고 같이 하자"
64409317,name,1,내가 휴대폰 케이스 사는 법,Unknown,0,32,0,2025-09-23 19:54,False,0,https://www.instiz.net/name/64409317,"에이블리,지그재그",name,"에이블리 지그재그 접속
마음에 드는 케이스를 찾는다
캡처해서 알리에서 사진 검색
이러면 한국에서 사는것보다 훨씬 싸게 살 수 있음 ㄱㅇㄷ"
64406918,name,1,무신사는 왜케 맨날 느림,Unknown,0,9,0,2025-09-23 15:26,False,0,https://www.instiz.net/name/64406918,"무신사,직잭",name,"직잭 육걸 사다가 무신사 주문하면 진짜 속터짐
맨날 입고지연 연락 옴 자주 시키지도 않는데
어휴"
64405769,name,1,에이블리 리뷰어 마감 개빠르네,Unknown,0,13,0,2025-09-23 12:56,False,0,https://www.instiz.net/name/64405769,에이블리,name,10시 정각에 드가서 다 누르면 이미 마감됐습니다 . 이거 문구 개마니뜸 진짜 ㅠ 그랴도 매번 그와중에 제일 괜찮은거 겨우겨우 고르긴함
64404662,name,1,쓰니 가을 옷 장바구니 미리 보기40,Unknown,12,850,0,2025-09-23 10:37,True,5,https://www.instiz.net/name/64404662,무신사,name,"무신사는 세일때 기다리고 있고 폴로는 재고 풀리길 기다리고 있음
인스티즈
l
펌 금지
인스티즈
l
펌 금지
인스티즈
l
펌 금지
인스티즈
l
펌 금지
인스티즈
l
펌 금지"
64404419,name,1,무신사 스탠다드에서 바지 사본 사람,Unknown,6,41,0,2025-09-23 09:56,False,0,https://www.instiz.net/name/64404419,무신사,name,거의 5만원 정도 주고 살만해? 그 정도 퀄 아니면 안 사려고
64402952,name,1,익들아 에이블리 에서 옷시켰는데 우체국택배로 왔는데 집앞에 없거든? 어디다 말해야해?,Unknown,3,27,0,2025-09-23 00:55,False,0,https://www.instiz.net/name/64402952,에이블리,name,"배송완료 뜨는데 오늘 안옴…
저번에도 그랬다가 기사님한테 연락하니깐 자기는 배송했다고 그래서 걍 물건만 날렸는데
이번엔 확실하게 받고싶음..하 오늘 입을려던 옷인데
이번에도 기사님이 자기는 백프로 배송했다 그러면 어떻게 해야해?
둘이 다른기사님이야"
64402680,name,1,지그재그 배송 전인데 색상 교환해달라고 하면 해주는지 아는 사람..,Unknown,1,20,0,2025-09-23 00:26,False,0,https://www.instiz.net/name/64402680,지그재그,name,직진배송은 아닌데 무조건 취소 후 재구매해야하나ㅠㅠㅠㅠㅠ
64397453,name,1,지그재그 최저가 대체 어케 맞추는 거지....,Unknown,4,77,0,2025-09-22 14:55,False,0,https://www.instiz.net/name/64397453,지그재그,name,5만원인 옷이 최저가 16000원으로 나와서 사려는데 아무리 쿠폰 먹여도 저 가격이 안나오는ㅇ데...
64396980,name,1,출근룩 샀다,Unknown,9,1050,0,2025-09-22 13:47,True,3,https://www.instiz.net/name/64396980,지그재그,name,나는야 걸어다니는 지그재그임
64396766,name,1,무신사 추석 세일 언제 하려나 ㅜㅜ,Unknown,0,17,0,2025-09-22 13:17,False,0,https://www.instiz.net/name/64396766,무신사,name,작년에는 9/5부터 했다던데..
64394559,name,1,모델일 그만 두는겸 궁물,Unknown,26,970,0,2025-09-22 03:10,False,0,https://www.instiz.net/name/64394559,"에이블리,지그재그",name,"해쥬라
정확히 러너웨이 패션쇼 서는 모델은 아니고... (키 작아서 못 함..ㅎㅎ)
디자이너브랜드나 에이블리 지그재그 인쇼 모델 주로 함
스펙 165cm 43에서 45 유지
모델과 안 나옴 비전공자얌"
64394381,name,1,지그재그 직진배송 취소요청했으면 취소 되겠지?,Unknown,1,41,0,2025-09-22 02:23,False,0,https://www.instiz.net/name/64394381,지그재그,name,"구매한지 1시간 정도 뒤에 잘못 산거 알아서 취소요청 버튼? 있길래 했는데
취소정보 들어가보니까 취소가능여부 확인하고 있다고 떠있어서
취소 되는거겠지?"
64394099,name,1,에이블리 는 쿠폰을...뭘 준다는거..?,Unknown,2,44,0,2025-09-22 01:28,False,0,https://www.instiz.net/name/64394099,에이블리,name,내가 사는 쇼핑몰은 다 해당이안되네.....
64393890,name,1,갠적으로 옷에 드는 비용 줄이는 방법은,Unknown,17,1141,3,2025-09-22 00:58,False,0,https://www.instiz.net/name/64393890,"에이블리,지그재그",name,스타일을 유행타는게 아니라 스테디 클래식으로 바꾸는거임 그리고 에이블리/지그재그 이런 곳에서 한철 입거 버릴옷 여러개 사지 말고 오래 입을 수 있는 브랜드에서 한두개 사서 돌려입고 오래 입는거ㅇㅇ
64390665,name,1,무신사 쿠폰 만료 1일전이면 내일까지야?,Unknown,0,12,0,2025-09-21 19:37,False,0,https://www.instiz.net/name/64390665,무신사,name,내일까지 맞지??
64389446,name,1,몸 여리여리하고 개 마르고싶은데 불가능이겠지,Unknown,24,467,0,2025-09-21 17:24,False,0,https://www.instiz.net/name/64389446,에이블리,name,키 156에 41키로 나가고 허리 둘레 22인 에이블리 리뷰 베스트 여성 되고싶다....진짜 부러워ㅜㅜㅜㅜㅜㅜ
64388883,name,1,무신사 진짜 옷 사이즈 카오스다,Unknown,0,19,0,2025-09-21 16:32,False,0,https://www.instiz.net/name/64388883,무신사,name,"나 173에 60키로인데
후기 내사이즈만 보기 누르면
s부터 xl까지 다 있음ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
그리고 대체로 다 잘 맞는댘ㅋㅋㅋㅋ
보면서도 믿기지가 않아"
64386947,name,1,무신사 추석에 세일해?,Unknown,0,13,0,2025-09-21 12:42,False,0,https://www.instiz.net/name/64386947,무신사,name,크게 하나..? 지금 패션페스타해서 안 하려나
64386855,name,1,페미닌한 옷 많이 입는데 무신사 에서 브랜드 몇개 추천해줄 수 있을까??,Unknown,0,11,0,2025-09-21 12:28,False,0,https://www.instiz.net/name/64386855,무신사,name,가을 옷 좀 사려고ㅠㅠ
64385303,name,1,이 정도면 잘 사는 편일까?,Unknown,8,72,0,2025-09-21 03:04,False,0,https://www.instiz.net/name/64385303,에이블리,name,옷이나 가방 이런 거 보세보다 디자이너 브랜드... 이런 거 많이 입고 다니던데 여유있어보여서 부러웠어 난 에이블리 이런 거만 입어서
64383766,name,1,에이블리 에서 파는 아디다스 상품 찐일까?,Unknown,1,79,0,2025-09-20 23:16,False,0,https://www.instiz.net/name/64383766,에이블리,name,스토어 아디다스야
64383547,name,1,익들아 혹시 무신사 에서 여러개 동시에 주문하면,Unknown,0,13,0,2025-09-20 22:56,False,0,https://www.instiz.net/name/64383547,무신사,name,반품할때는 반품비 어떻게 빠지는지 아는 익..!  왕복 배송비 한번만 나가는지 아니면 같이 주문해도 따로 배송이 돼서 반품비도 여러번 나가는지 🥹🥹
64383301,name,1,근데 가슴 크면 회사에서 핏한 거 입으면 안 돼?ㅠㅠ,Unknown,6,468,0,2025-09-20 22:28,False,0,https://www.instiz.net/name/64383301,에이블리,name,대학생인데 핏한 거 안 입으면 부해보여서 붙는 것만 입는데 회사에선 못 입나...?ㅠㅠ 막 에이블리 느낌으로 쫙 달라붙는 옷 말고 골지 니트나 반팔 이런 거...
64382930,name,1,27살인데 친구들은 다 결혼준비하고 전시회보러다니고 하는데,Unknown,8,147,0,2025-09-20 21:50,False,0,https://www.instiz.net/name/64382930,무신사,name,나는 혼자 가챠하러다니고 피규어 보러다니고 옷도 무신사에서 사입는데 현타옴
64380439,name,1,에이블리 배송지연인데 화요일 밤까지 올까?,Unknown,0,9,0,2025-09-20 18:40,False,0,https://www.instiz.net/name/64380439,에이블리,name,주문은 14일에 했는데 15일날 주문지연 됐다고 19일날 배송해주겠다고 했는데 아직도 배송을 안 하네
64380196,name,1,지그재그 폴로 짭이야??,Unknown,0,50,0,2025-09-20 18:10,False,0,https://www.instiz.net/name/64380196,지그재그,name,왜케 싼거같지
64379219,name,1,무신사 스탠다드 패딩 근황,Unknown,28,2557,0,2025-09-20 16:12,True,3,https://www.instiz.net/name/64379219,무신사,name,"하늘색 이쁘다 생각하긴 했는데
온 오프라인 다 품절이라네;;"
64378468,name,1,막 레이스 있고 예쁜 속옷들 팔면 잘될까...? 에이블리 에서,Unknown,0,20,0,2025-09-20 14:37,False,0,https://www.instiz.net/name/64378468,에이블리,name,물론 중국산이지만 가격은 저렴하고 예쁨
64377991,name,1,무신사 반품 요청하면 돈 언제쯤들어와?,Unknown,0,10,0,2025-09-20 13:27,False,0,https://www.instiz.net/name/64377991,무신사,name,예정일은 써져있는데
64377275,name,1,익들아 고터 지하상가 옷 ㄱㅊ음 ??? 알려줘ㅜㅜㅜㅜ,Unknown,11,229,0,2025-09-20 11:43,False,0,https://www.instiz.net/name/64377275,"에이블리,직잭",name,한철 입을 건데 직잭 에이블리랑 비슷해 퀄?
64376482,name,1,무신사 세일 또 안하려나? 이맘때쯤 했던거같은데,Unknown,2,346,0,2025-09-20 08:39,False,0,https://www.instiz.net/name/64376482,무신사,name,"추석 빅세일 이런거...
사고싶은거 있는데 넘비싸ㅜ"
64375697,name,1,"남방 좋아하는 익들아 무신사에서 사, 직잭 이나 에이블리 같은 곳에서 사??",Unknown,0,8,0,2025-09-20 02:01,False,0,https://www.instiz.net/name/64375697,"무신사,에이블리,직잭",name,ㅈㄱㄴ
64375316,name,1,에이블리 이용하는 사람들은 거의 다 40키로대지?,Unknown,4,33,0,2025-09-20 00:53,False,0,https://www.instiz.net/name/64375316,에이블리,name,그렇겠지
64375303,name,1,45키로 돼서 에이블리 옷 아무거나 착착 입어보는게 소원임....,Unknown,0,87,0,2025-09-20 00:52,False,0,https://www.instiz.net/name/64375303,에이블리,name,ㄹㅇ
64375246,name,1,아 진짜 쇼핑몰 양심 없나ㄹㅇ,Unknown,0,59,0,2025-09-20 00:43,False,0,https://www.instiz.net/name/64375246,무신사,name,진찐 이쁜 니트옷 찾아서 사려고 가격 확인했는데 78000원이라 씁 했고 찾아보니 무신사 입점 브랜드도 디자이너 브랜드길래 재질 좋겠다 싶어서 사려니깐 아크릴 56 나일론 36 울 8 양심적으로 울 비율 늘려야하는거 아닌가
64371170,name,1,20대 중반 익들아 에이블리 에서 옷 사? 아니면 브랜드 옷 사?,Unknown,24,527,0,2025-09-19 17:28,False,0,https://www.instiz.net/name/64371170,에이블리,name,난 에이블리에서 여러벌 사서  다양하게 코디하는거 좋아하는데.. 뭔가 슬슬 질 좋고 가격대 있는 옷 사야하나 싶어ㅜㅜ
64371149,name,1,무신사 패딩 되팔이들 떴다는데 이거 왜 사?,Unknown,13,1307,0,2025-09-19 17:26,True,1,https://www.instiz.net/name/64371149,무신사,name,"엥...저게 뭐 그정도야?
무슨 중국인 그런 거 아니고 죄다 한국이 되팔이들"
64369463,name,1,지그재그 최고네,Unknown,0,23,0,2025-09-19 14:20,False,0,https://www.instiz.net/name/64369463,지그재그,name,올영보다 싸닼ㅋ
64369415,name,1,다이어트하면 가슴b로 강등되는데 할까말까,Unknown,4,89,0,2025-09-19 14:14,False,0,https://www.instiz.net/name/64369415,지그재그,name,"지금은 162/54  c컵이고
예전에 162/50-52까지 체지방만 쫙 빠졌을때
가슴이 b로 강등됨 ㅠ
대신 옷핏 아무거나 다 잘 맞고 기성복은 무조건s다 맞았음
지금은 s가 딱맞아 밥먹으면 터질려하고 ( 지그재그 기준)"
64369240,name,1,지그재그 직장인 편한 바지 추천해줭!!!!!!!!!,Unknown,0,13,0,2025-09-19 13:56,False,0,https://www.instiz.net/name/64369240,지그재그,name,"여름이라 편한 바스락 고무줄 입다가
가을이라 슬랙스 입고 왓더니 넘 힘듦;;;
회사에 입을만한 편한 밴딩 추천해줘1!!"
64366789,name,1,무신사 에거 옷 배송 받았는데 누가 입던거 받은 것 같거든(사진추가)40,Unknown,7,1744,0,2025-09-19 06:25,True,4,https://www.instiz.net/name/64366789,무신사,name,"이런경우에 무신사 연락하면 뭐 해주나? 근데 내가 해외익이라서 반품도 쉽게 못하는데ㅠㅠ 코트 시켰는데 주머니, 뒷부분 이미 뜯겨져있었고 택도 뜯겨져서 주머니에 휴지 뭉텅이랑 같이 있었음"
64364316,name,1,에이블리 에서 저렴한 워커 샀는데,Unknown,0,17,0,2025-09-18 22:28,False,0,https://www.instiz.net/name/64364316,에이블리,name,생각보다 너무 퀄리티가 좋고 만 보 걸어도 ㄱㅊ아서 진짜 만족
64362994,name,1,혹시 배민 대리주문 해본 사람 있어??,Unknown,0,119,0,2025-09-18 21:04,False,0,https://www.instiz.net/name/64362994,"무신사,지그재그",name,"기프티콘 번개장터에서 찾다가 배민 90%,80% 가격에 주문해준다 이런거 많이 봤거든?
그래서 몇 번 주문해 먹었는데
오늘 돈 먹튀당함..ㅋㅋㅋㅋㅋㅋ
배민은 아니고 쿠팡이츠긴 해..
근데 번개장터보니까 배달앱들이랑 뭐 무신사 지그재그 쿠팡같은
웬만한 플랫폼은 다 있더라
다신 안해야지 하…..소액이지만 짜증난다"
64361249,name,1,도톰하고 박시한 가디건 사고싶은데 어디소 사야하냐...,Unknown,1,15,0,2025-09-18 18:26,False,0,https://www.instiz.net/name/64361249,무신사,name,"무신사 남자거 뒤져봐도
거의 얇가디건 뿐ㅁ임 ㅠㅠㅠㅠ"
64359061,name,1,지그재그 에서 면접 옷 추천좀 제발 급해ㅠㅠㅠ,Unknown,1,33,0,2025-09-18 14:30,False,0,https://www.instiz.net/name/64359061,지그재그,name,"서류 붙어서 면접 오라는데 생각보다 빨리오라하네ㅠㅠㅠㅠ
급하게 면접옷 사야하는데 지그재그에서 사본 익 잇을까ㅠㅠㅠㅠㅠㅠㅠ"
64358078,name,1,돈 없는데 옷 사야하면?,Unknown,3,173,0,2025-09-18 12:04,False,0,https://www.instiz.net/name/64358078,"무신사,에이블리,지그재그",name,"무신사는 비싸니까 패스
적당히 돈없다-지그재그,에이블리,에잇세컨즈 등등
돈이 거의 없다-쉬인
쉬인 예쁘고 질 좋은거 꽤 되더라 내 기준 여름옷제외하면 꽤괜이었음"
64358008,name,1,무신사 배송 엄청빠르다 ㄷㄷㄷㄷ,Unknown,0,22,0,2025-09-18 11:54,False,0,https://www.instiz.net/name/64358008,무신사,name,선선해졌길래 바람막이 어제시켰는데 오늘 곧 도착한다네 이거뭐에요
64357479,name,1,무신사 에서 옷 하나살 가격으로 쉬인에서 9벌 사기,Unknown,0,34,0,2025-09-18 10:36,False,0,https://www.instiz.net/name/64357479,무신사,name,후기 잘보고 사는거긴 하지만 퀄 좋은거 걸리면 가챠 뽑는 느낌이고 재밌음
64356315,name,1,무신사 스토어 무탠다드에서 영수증 잃어버렸는데 환불 가능할까ㅜ,Unknown,1,24,0,2025-09-18 04:23,False,0,https://www.instiz.net/name/64356315,무신사,name,새옷이야 텍듀 안뗌 강남점에서 근데 사이즈 미스인데 영수증 잃어버려서ㅠ 카드 결제 내역으류도 가능하까...
64356007,name,1,이제 무신사 에서 빈티지 중고도 파네...,Unknown,0,162,0,2025-09-18 02:34,False,0,https://www.instiz.net/name/64356007,무신사,name,여긴 뭘까 도대쳌ㅋㅋㅋㅋㅋㅋ 대단하다
