post_number,post_link,comment_number,author,date,content
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069212,왕잦이좆장국,26.07.13,이제 빵값좀 내려오겠네
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069214,넵!아넵!넵!,26.07.13,멸균우유가 맛이없어서..ㅠ
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069215,앞니목사,26.07.13,멸균은 우리나라거든 외국거든 다 노맛이던데ㅠ라떼로 먹으면 맛있다 뭐해먹으명 맛있다 이래서 먹어봤는데 걍 노맛임ㅠ
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069216,샥즈오픈닷원,26.07.13,버터 싸졋느면... 상하목장 멸균우유 존맛이던데 해외건 어떠려나..
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069217,원하는 모든 걸 다 이룬다,26.07.13,국내 소 키우시는 분들 어떡해 ㅠㅠ 중간유통이 문제아니야??
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069218,지구별산,26.07.13,외국 소들이 더좋은 환경에서 덜학대당하는지 알아봐야지
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069219,kaiy,26.07.13,멸균맛없어..ㅠ
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069220,qwurt,26.07.13,빨리 싸졌으면 좋겠음 난 멸균을 더 좋아함 유통기한 길어서 보관 편하고 멸균 특유의 맛 좋아해서 ㅎㅎㅎ
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069221,드래곤시티,26.07.13,우리나라 우유 존나 비싼거 팩트였는데 뭐 잘됐음
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069222,풀꽃잎,26.07.13,멸균우유 맛없어서 잘 안먹고 카페에서도 안 씀.....카페서 멸균 쓰면 안 가
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069223,샤워도우,26.07.13,멸균 너무 맛 이상해서 놀랫는데 ㅠ
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069224,반복하면 길이 난다,26.07.13,우리나라 유제품 너무 비싸
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069225,지옥같은여기서날꺼내줘,26.07.13,헐 난 멸균 존맛ㅋㅋ매달 시켜머금ㅎㅋ
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069226,이츠실제상황,26.07.13,난 맛있는데 라떼 만들 때는 별로임 ㅜ
5692069,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692069&page=1,5692069227,진저슈가 립밤,26.07.13,버터랑 생크림 가격 낮아지는 거 넘 좋다
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920701,럭키비키우먼,26.07.13,징계는 무슨 당장 옷벗게해야지
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920702,쌉소리삑삑,26.07.13,시뱔새끼들 사람 죽인 살인자를 저렇게 두둔하고 증거인멸해주냐 다같은 공범으로 사형때ㅑ려야돼
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920703,라임레몬,26.07.13,이건 형사입건해야지
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920704,호롤로로라,26.07.13,와 지 자식이 저런데 은닉해주고 싶을까? 가따 버려도 모자랄판에 역겹네
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920705,녹차라떼에샷추가요,26.07.13,아 진짜 개씨발임
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920706,Dolby Cinema,26.07.13,이사람도 포토라인 세워 악질이야
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920707,아니아니야아니야,26.07.13,존나싫다진짜
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920708,원서를 읽자,26.07.13,애비도 깜빵보내야지
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,56920709,뤂히덕후뤂뤂릎,26.07.13,진짜 제정신인가 볼때마다 화나
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207010,블랙 달리아,26.07.13,꼴에 자식이라고 ㅈㄴ감쌌나보네 직권남용으로 벌을 더 받아도 모자람
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207011,뽀로뽀로미,26.07.13,"ㅁㅊ 병가????? 개에바야 존나
무슨 서류 내고 병가한거???
개열받네"
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207019,뽀로뽀로미,26.07.13,"이정도면 다른죄명 안되나
공무집행방해 업무방해이런거ㅠ
직무유기죄.
어차피 본인은 처벌대상도 아니라며?? 어떻게든 처벌되었음좋겠다"
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207012,ariana tall,26.07.13,미쳤구나
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207013,오늘은토요일,26.07.13,아오 시발새끼
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207015,찌킨바나나,26.07.13,진짜 개빡쳐…
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207016,한자리하나,26.07.13,이 사건은 진짜 레전드네
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207017,우승원해요,26.07.13,같이 깜빵보내라
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207018,빡치지마,26.07.13,구속상태맞지? 맞다고 해줘 개빡쳐ㅜ
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207020,내가선만두,26.07.13,파면시켜야함
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207021,나무이야기,26.07.13,미쳤네 미친것
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207022,유재석프사하바바,26.07.13,작정했네 진짜 법 개정 좀 해
5692070,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslazzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692070&page=1,569207023,헬로부기,26.07.13,징계가 아니라 형사처벌하라고 친족상도례 빼고 경찰이 증거인멸 행위를 했다는 것으로 처벌되는 법 없냐구요ㅠ
5692068,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslYzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692068&page=1,56920681,로즈토네르,26.07.13,사람들 관심없어지니까 씁쓸하다..
5692068,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslYzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692068&page=1,56920682,민음사김민경,26.07.13,엥?
5692068,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslYzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692068&page=1,56920683,김수오,26.07.13,이런 글엔 관심 1도 안줌 ㅋㅋㅋ 다음 대선 또 극우당 되겠네
5692068,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0NslYzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692068&page=1,56920684,공생하자,26.07.13,도대체 김건희가 뭐길래 싹다 무죄나오는거야?
